Date,Time_Hour,Week_Day,Month,Passengers,Transport_Type,Route_Line,Origin_Start_Location,Destination_End_Location,Occupancy_Rate
2024-07-01,21,Monday,July,243,Train,T50,University Campus,Museum Plaza,0.54
2024-07-01,22,Monday,July,82,Metro,M3,Airport Hub,Suburban Terminal,0.102
2024-07-01,23,Monday,July,11,Bus,B104,University Campus,Museum Plaza,0.22
2024-07-02,0,Tuesday,July,11,Bus,B106,Museum Plaza,Tech Park,0.22
2024-07-02,1,Tuesday,July,36,Tram,R11,University Campus,Central Station,0.24
2024-07-02,2,Tuesday,July,282,Metro,M3,Central Station,Museum Plaza,0.352
2024-07-02,3,Tuesday,July,178,Metro,M3,Airport Hub,Central Station,0.222
2024-07-02,4,Tuesday,July,159,Train,T50,Central Station,Museum Plaza,0.353
2024-07-02,5,Tuesday,July,16,Bus,B106,Suburban Terminal,Airport Hub,0.32
2024-07-02,6,Tuesday,July,35,Bus,B101,Suburban Terminal,Central Station,0.7
2024-07-02,7,Tuesday,July,117,Tram,R11,Central Station,Airport Hub,0.78
2024-07-02,8,Tuesday,July,34,Bus,B103,Suburban Terminal,University Campus,0.68
2024-07-02,9,Tuesday,July,126,Tram,R11,Museum Plaza,Airport Hub,0.84
2024-07-02,10,Tuesday,July,31,Bus,B102,Central Station,Suburban Terminal,0.62
2024-07-02,11,Tuesday,July,317,Train,T52,Airport Hub,Museum Plaza,0.704
2024-07-02,12,Tuesday,July,37,Bus,B106,University Campus,Central Station,0.74
2024-07-02,13,Tuesday,July,22,Bus,B103,Financial District,Tech Park,0.44
2024-07-02,14,Tuesday,July,35,Bus,B104,Suburban Terminal,University Campus,0.7
2024-07-02,15,Tuesday,July,92,Tram,R11,Airport Hub,Financial District,0.613
2024-07-02,16,Tuesday,July,651,Metro,M3,University Campus,Museum Plaza,0.814
2024-07-02,17,Tuesday,July,692,Metro,M3,Airport Hub,Museum Plaza,0.865
2024-07-02,18,Tuesday,July,126,Tram,R12,Airport Hub,Financial District,0.84
2024-07-02,19,Tuesday,July,795,Metro,M3,University Campus,Airport Hub,0.994
2024-07-02,20,Tuesday,July,320,Metro,M3,Airport Hub,Financial District,0.4
2024-07-02,21,Tuesday,July,29,Tram,R12,Suburban Terminal,University Campus,0.193
2024-07-02,22,Tuesday,July,20,Bus,B106,Tech Park,Suburban Terminal,0.4
2024-07-02,23,Tuesday,July,9,Bus,B105,Suburban Terminal,Tech Park,0.18
2024-07-03,0,Wednesday,July,93,Metro,M1,University Campus,Airport Hub,0.116
2024-07-03,1,Wednesday,July,261,Metro,M3,Museum Plaza,Tech Park,0.326
2024-07-03,2,Wednesday,July,47,Metro,M3,Museum Plaza,Central Station,0.059
2024-07-03,3,Wednesday,July,14,Bus,B104,University Campus,Airport Hub,0.28
2024-07-03,4,Wednesday,July,11,Bus,B105,Airport Hub,Museum Plaza,0.22
2024-07-03,5,Wednesday,July,34,Tram,R11,University Campus,Suburban Terminal,0.227
2024-07-03,6,Wednesday,July,151,Tram,R11,University Campus,Central Station,1.0
2024-07-03,7,Wednesday,July,131,Tram,R12,University Campus,Suburban Terminal,0.873
2024-07-03,8,Wednesday,July,47,Bus,B103,Financial District,Museum Plaza,0.94
2024-07-03,9,Wednesday,July,51,Bus,B106,Suburban Terminal,University Campus,1.0
2024-07-03,10,Wednesday,July,23,Bus,B104,Central Station,Tech Park,0.46
2024-07-03,11,Wednesday,July,483,Metro,M3,University Campus,Suburban Terminal,0.604
2024-07-03,12,Wednesday,July,17,Bus,B103,Suburban Terminal,Tech Park,0.34
2024-07-03,13,Wednesday,July,390,Metro,M2,Tech Park,University Campus,0.488
2024-07-03,14,Wednesday,July,454,Metro,M3,Central Station,Suburban Terminal,0.568
2024-07-03,15,Wednesday,July,33,Bus,B106,University Campus,Central Station,0.66
2024-07-03,16,Wednesday,July,53,Bus,B103,Suburban Terminal,Financial District,1.0
2024-07-03,17,Wednesday,July,911,Metro,M3,Museum Plaza,University Campus,1.0
2024-07-03,18,Wednesday,July,521,Train,T50,Suburban Terminal,University Campus,1.0
2024-07-03,19,Wednesday,July,53,Bus,B106,Museum Plaza,Financial District,1.0
2024-07-03,20,Wednesday,July,12,Bus,B103,Central Station,University Campus,0.24
2024-07-03,21,Wednesday,July,389,Metro,M2,Airport Hub,Financial District,0.486
2024-07-03,22,Wednesday,July,21,Bus,B101,Central Station,Airport Hub,0.42
2024-07-03,23,Wednesday,July,54,Tram,R11,Suburban Terminal,Tech Park,0.36
2024-07-04,0,Thursday,July,320,Metro,M1,Financial District,Museum Plaza,0.4
2024-07-04,1,Thursday,July,21,Bus,B106,Airport Hub,Financial District,0.42
2024-07-04,2,Thursday,July,18,Bus,B101,Financial District,Suburban Terminal,0.36
2024-07-04,3,Thursday,July,52,Tram,R11,Tech Park,Financial District,0.347
2024-07-04,4,Thursday,July,4,Bus,B104,Tech Park,Central Station,0.08
2024-07-04,5,Thursday,July,4,Bus,B102,University Campus,Airport Hub,0.08
2024-07-04,6,Thursday,July,767,Metro,M2,Suburban Terminal,Central Station,0.959
2024-07-04,7,Thursday,July,45,Bus,B104,Tech Park,Suburban Terminal,0.9
2024-07-04,8,Thursday,July,577,Metro,M3,Financial District,University Campus,0.721
2024-07-04,9,Thursday,July,633,Metro,M1,University Campus,Museum Plaza,0.791
2024-07-04,10,Thursday,July,35,Bus,B104,Museum Plaza,Airport Hub,0.7
2024-07-04,11,Thursday,July,38,Bus,B104,Financial District,Suburban Terminal,0.76
2024-07-04,12,Thursday,July,763,Metro,M1,Financial District,University Campus,0.954
2024-07-04,13,Thursday,July,438,Metro,M3,Central Station,Suburban Terminal,0.548
2024-07-04,14,Thursday,July,34,Bus,B106,Financial District,Museum Plaza,0.68
2024-07-04,15,Thursday,July,76,Tram,R13,Central Station,Suburban Terminal,0.507
2024-07-04,16,Thursday,July,422,Train,T50,Airport Hub,Financial District,0.938
2024-07-04,17,Thursday,July,671,Metro,M3,University Campus,Airport Hub,0.839
2024-07-04,18,Thursday,July,361,Train,T51,Financial District,Central Station,0.802
2024-07-04,19,Thursday,July,148,Tram,R13,Airport Hub,Central Station,0.987
2024-07-04,20,Thursday,July,169,Metro,M3,Museum Plaza,Airport Hub,0.211
2024-07-04,21,Thursday,July,0,Bus,B103,Central Station,Tech Park,0.0
2024-07-04,22,Thursday,July,18,Bus,B101,Suburban Terminal,Museum Plaza,0.36
2024-07-04,23,Thursday,July,4,Bus,B101,Tech Park,Central Station,0.08
2024-07-05,0,Friday,July,161,Train,T51,Financial District,Central Station,0.358
2024-07-05,1,Friday,July,224,Metro,M2,Central Station,Museum Plaza,0.28
2024-07-05,2,Friday,July,20,Bus,B102,Tech Park,University Campus,0.4
2024-07-05,3,Friday,July,9,Bus,B101,Suburban Terminal,Central Station,0.18
2024-07-05,4,Friday,July,181,Metro,M3,Central Station,University Campus,0.226
2024-07-05,5,Friday,July,15,Bus,B106,Museum Plaza,Tech Park,0.3
2024-07-05,6,Friday,July,572,Metro,M1,Financial District,Suburban Terminal,0.715
2024-07-05,7,Friday,July,51,Bus,B101,Suburban Terminal,University Campus,1.0
2024-07-05,8,Friday,July,385,Train,T50,Central Station,Airport Hub,0.856
2024-07-05,9,Friday,July,292,Train,T51,Suburban Terminal,Tech Park,0.649
2024-07-05,10,Friday,July,412,Metro,M3,University Campus,Airport Hub,0.515
2024-07-05,11,Friday,July,448,Metro,M1,Airport Hub,Central Station,0.56
2024-07-05,12,Friday,July,30,Bus,B105,Museum Plaza,Airport Hub,0.6
2024-07-05,13,Friday,July,35,Bus,B102,University Campus,Airport Hub,0.7
2024-07-05,14,Friday,July,36,Bus,B106,Airport Hub,Tech Park,0.72
2024-07-05,15,Friday,July,383,Train,T50,Financial District,Suburban Terminal,0.851
2024-07-05,16,Friday,July,298,Train,T52,Central Station,Suburban Terminal,0.662
2024-07-05,17,Friday,July,541,Metro,M1,Museum Plaza,Financial District,0.676
2024-07-05,18,Friday,July,712,Metro,M2,Tech Park,University Campus,0.89
2024-07-05,19,Friday,July,45,Bus,B104,University Campus,Museum Plaza,0.9
2024-07-05,20,Friday,July,8,Bus,B101,Museum Plaza,Central Station,0.16
2024-07-05,21,Friday,July,7,Bus,B102,Central Station,Tech Park,0.14
2024-07-05,22,Friday,July,33,Tram,R13,Suburban Terminal,Airport Hub,0.22
2024-07-05,23,Friday,July,50,Tram,R13,Financial District,Museum Plaza,0.333
2024-07-06,0,Saturday,July,200,Metro,M2,Museum Plaza,Financial District,0.25
2024-07-06,1,Saturday,July,29,Bus,B104,Financial District,Airport Hub,0.58
2024-07-06,2,Saturday,July,27,Bus,B106,Museum Plaza,Tech Park,0.54
2024-07-06,3,Saturday,July,8,Bus,B104,Tech Park,Financial District,0.16
2024-07-06,4,Saturday,July,65,Tram,R12,University Campus,Tech Park,0.433
2024-07-06,5,Saturday,July,316,Metro,M1,Central Station,Suburban Terminal,0.395
2024-07-06,6,Saturday,July,234,Metro,M3,Airport Hub,Tech Park,0.292
2024-07-06,7,Saturday,July,10,Bus,B104,University Campus,Tech Park,0.2
2024-07-06,8,Saturday,July,237,Metro,M2,Suburban Terminal,Airport Hub,0.296
2024-07-06,9,Saturday,July,273,Metro,M3,University Campus,Financial District,0.341
2024-07-06,10,Saturday,July,21,Bus,B104,Airport Hub,University Campus,0.42
2024-07-06,11,Saturday,July,17,Bus,B102,Tech Park,University Campus,0.34
2024-07-06,12,Saturday,July,121,Train,T50,Museum Plaza,Tech Park,0.269
2024-07-06,13,Saturday,July,39,Bus,B103,University Campus,Suburban Terminal,0.78
2024-07-06,14,Saturday,July,368,Metro,M3,University Campus,Financial District,0.46
2024-07-06,15,Saturday,July,17,Bus,B101,Museum Plaza,Tech Park,0.34
2024-07-06,16,Saturday,July,57,Tram,R12,Financial District,University Campus,0.38
2024-07-06,17,Saturday,July,22,Bus,B105,Museum Plaza,Central Station,0.44
2024-07-06,18,Saturday,July,15,Bus,B102,Central Station,University Campus,0.3
2024-07-06,19,Saturday,July,247,Metro,M1,Tech Park,Airport Hub,0.309
2024-07-06,20,Saturday,July,205,Train,T50,Airport Hub,Suburban Terminal,0.456
2024-07-06,21,Saturday,July,183,Metro,M1,University Campus,Central Station,0.229
2024-07-06,22,Saturday,July,17,Bus,B104,Financial District,Suburban Terminal,0.34
2024-07-06,23,Saturday,July,13,Bus,B105,Museum Plaza,Suburban Terminal,0.26
2024-07-07,0,Sunday,July,391,Metro,M2,Financial District,Museum Plaza,0.489
2024-07-07,1,Sunday,July,394,Metro,M3,Tech Park,University Campus,0.492
2024-07-07,2,Sunday,July,11,Bus,B103,University Campus,Tech Park,0.22
2024-07-07,3,Sunday,July,439,Metro,M3,University Campus,Museum Plaza,0.549
2024-07-07,4,Sunday,July,135,Metro,M3,Museum Plaza,Central Station,0.169
2024-07-07,5,Sunday,July,475,Metro,M2,Financial District,Airport Hub,0.594
2024-07-07,6,Sunday,July,17,Bus,B106,Central Station,Suburban Terminal,0.34
2024-07-07,7,Sunday,July,118,Metro,M2,Airport Hub,Financial District,0.148
2024-07-07,8,Sunday,July,75,Tram,R13,Tech Park,Museum Plaza,0.5
2024-07-07,9,Sunday,July,18,Bus,B102,Airport Hub,Central Station,0.36
2024-07-07,10,Sunday,July,23,Bus,B101,Airport Hub,Suburban Terminal,0.46
2024-07-07,11,Sunday,July,316,Metro,M2,Financial District,Airport Hub,0.395
2024-07-07,12,Sunday,July,18,Bus,B105,University Campus,Financial District,0.36
2024-07-07,13,Sunday,July,0,Bus,B102,Tech Park,Financial District,0.0
2024-07-07,14,Sunday,July,16,Bus,B101,Airport Hub,Financial District,0.32
2024-07-07,15,Sunday,July,18,Bus,B105,Airport Hub,Suburban Terminal,0.36
2024-07-07,16,Sunday,July,16,Bus,B105,Central Station,University Campus,0.32
2024-07-07,17,Sunday,July,331,Metro,M1,Museum Plaza,Airport Hub,0.414
2024-07-07,18,Sunday,July,224,Train,T50,Airport Hub,Suburban Terminal,0.498
2024-07-07,19,Sunday,July,82,Tram,R13,Financial District,Suburban Terminal,0.547
2024-07-07,20,Sunday,July,200,Metro,M2,Museum Plaza,Tech Park,0.25
2024-07-07,21,Sunday,July,26,Metro,M3,University Campus,Suburban Terminal,0.032
2024-07-07,22,Sunday,July,396,Metro,M2,Financial District,Central Station,0.495
2024-07-07,23,Sunday,July,29,Bus,B105,Museum Plaza,Central Station,0.58
2024-07-08,0,Monday,July,33,Tram,R12,University Campus,Suburban Terminal,0.22
2024-07-08,1,Monday,July,115,Tram,R12,University Campus,Tech Park,0.767
2024-07-08,2,Monday,July,21,Bus,B101,Tech Park,Central Station,0.42
2024-07-08,3,Monday,July,454,Metro,M1,Financial District,University Campus,0.568
2024-07-08,4,Monday,July,74,Tram,R11,Suburban Terminal,Central Station,0.493
2024-07-08,5,Monday,July,145,Train,T50,Financial District,Airport Hub,0.322
2024-07-08,6,Monday,July,120,Tram,R11,University Campus,Museum Plaza,0.8
2024-07-08,7,Monday,July,40,Bus,B103,Financial District,Airport Hub,0.8
2024-07-08,8,Monday,July,61,Bus,B102,Tech Park,Suburban Terminal,1.0
2024-07-08,9,Monday,July,856,Metro,M3,Tech Park,Financial District,1.0
2024-07-08,10,Monday,July,392,Metro,M1,Museum Plaza,University Campus,0.49
2024-07-08,11,Monday,July,40,Bus,B106,Tech Park,Museum Plaza,0.8
2024-07-08,12,Monday,July,43,Bus,B105,Airport Hub,Tech Park,0.86
2024-07-08,13,Monday,July,64,Tram,R13,Tech Park,Airport Hub,0.427
2024-07-08,14,Monday,July,581,Metro,M3,Financial District,Suburban Terminal,0.726
2024-07-08,15,Monday,July,579,Metro,M2,Museum Plaza,Central Station,0.724
2024-07-08,16,Monday,July,36,Bus,B104,Financial District,Airport Hub,0.72
2024-07-08,17,Monday,July,125,Tram,R12,Financial District,Museum Plaza,0.833
2024-07-08,18,Monday,July,696,Metro,M1,Tech Park,Airport Hub,0.87
2024-07-08,19,Monday,July,153,Tram,R12,Central Station,Financial District,1.0
2024-07-08,20,Monday,July,27,Bus,B102,Museum Plaza,Tech Park,0.54
2024-07-08,21,Monday,July,6,Bus,B106,Financial District,Museum Plaza,0.12
2024-07-08,22,Monday,July,20,Bus,B106,Airport Hub,University Campus,0.4
2024-07-08,23,Monday,July,19,Bus,B102,Suburban Terminal,Airport Hub,0.38
2024-07-09,0,Tuesday,July,246,Train,T50,Museum Plaza,Airport Hub,0.547
2024-07-09,1,Tuesday,July,413,Metro,M3,University Campus,Central Station,0.516
2024-07-09,2,Tuesday,July,18,Bus,B101,Suburban Terminal,Museum Plaza,0.36
2024-07-09,3,Tuesday,July,237,Metro,M2,Central Station,Museum Plaza,0.296
2024-07-09,4,Tuesday,July,223,Metro,M1,Suburban Terminal,Financial District,0.279
2024-07-09,5,Tuesday,July,101,Metro,M3,University Campus,Suburban Terminal,0.126
2024-07-09,6,Tuesday,July,666,Metro,M2,Tech Park,Airport Hub,0.832
2024-07-09,7,Tuesday,July,44,Bus,B102,University Campus,Airport Hub,0.88
2024-07-09,8,Tuesday,July,177,Tram,R13,Suburban Terminal,Airport Hub,1.0
2024-07-09,9,Tuesday,July,123,Tram,R12,Financial District,Suburban Terminal,0.82
2024-07-09,10,Tuesday,July,362,Metro,M3,Airport Hub,Suburban Terminal,0.452
2024-07-09,11,Tuesday,July,42,Bus,B101,Financial District,Tech Park,0.84
2024-07-09,12,Tuesday,July,52,Tram,R13,Suburban Terminal,Financial District,0.347
2024-07-09,13,Tuesday,July,46,Bus,B102,Tech Park,Central Station,0.92
2024-07-09,14,Tuesday,July,15,Bus,B105,Museum Plaza,Central Station,0.3
2024-07-09,15,Tuesday,July,631,Metro,M3,Central Station,Suburban Terminal,0.789
2024-07-09,16,Tuesday,July,412,Train,T52,Central Station,Museum Plaza,0.916
2024-07-09,17,Tuesday,July,424,Train,T50,University Campus,Suburban Terminal,0.942
2024-07-09,18,Tuesday,July,809,Metro,M2,Suburban Terminal,Airport Hub,1.0
2024-07-09,19,Tuesday,July,756,Metro,M1,Suburban Terminal,University Campus,0.945
2024-07-09,20,Tuesday,July,94,Train,T52,University Campus,Museum Plaza,0.209
2024-07-09,21,Tuesday,July,183,Metro,M3,Suburban Terminal,Airport Hub,0.229
2024-07-09,22,Tuesday,July,16,Bus,B102,Airport Hub,Museum Plaza,0.32
2024-07-09,23,Tuesday,July,21,Bus,B105,Tech Park,Financial District,0.42
2024-07-10,0,Wednesday,July,16,Bus,B101,Suburban Terminal,Tech Park,0.32
2024-07-10,1,Wednesday,July,17,Bus,B106,Airport Hub,Tech Park,0.34
2024-07-10,2,Wednesday,July,429,Metro,M1,Tech Park,Suburban Terminal,0.536
2024-07-10,3,Wednesday,July,11,Bus,B103,Financial District,Museum Plaza,0.22
2024-07-10,4,Wednesday,July,22,Bus,B103,Tech Park,Airport Hub,0.44
2024-07-10,5,Wednesday,July,398,Metro,M2,Financial District,Tech Park,0.498
2024-07-10,6,Wednesday,July,48,Bus,B104,Tech Park,Financial District,0.96
2024-07-10,7,Wednesday,July,711,Metro,M1,Suburban Terminal,Airport Hub,0.889
2024-07-10,8,Wednesday,July,857,Metro,M1,Airport Hub,Suburban Terminal,1.0
2024-07-10,9,Wednesday,July,129,Tram,R12,Airport Hub,Central Station,0.86
2024-07-10,10,Wednesday,July,616,Metro,M3,Museum Plaza,Suburban Terminal,0.77
2024-07-10,11,Wednesday,July,566,Metro,M3,Financial District,University Campus,0.708
2024-07-10,12,Wednesday,July,472,Metro,M2,Museum Plaza,Suburban Terminal,0.59
2024-07-10,13,Wednesday,July,22,Bus,B106,Central Station,University Campus,0.44
2024-07-10,14,Wednesday,July,38,Bus,B101,University Campus,Suburban Terminal,0.76
2024-07-10,15,Wednesday,July,31,Bus,B102,Financial District,Museum Plaza,0.62
2024-07-10,16,Wednesday,July,539,Train,T50,Central Station,Tech Park,1.0
2024-07-10,17,Wednesday,July,485,Metro,M2,University Campus,Suburban Terminal,0.606
2024-07-10,18,Wednesday,July,53,Bus,B101,Airport Hub,Financial District,1.0
2024-07-10,19,Wednesday,July,57,Bus,B101,Museum Plaza,Financial District,1.0
2024-07-10,20,Wednesday,July,12,Bus,B103,Museum Plaza,Tech Park,0.24
2024-07-10,21,Wednesday,July,109,Train,T52,Financial District,Airport Hub,0.242
2024-07-10,22,Wednesday,July,355,Metro,M2,Airport Hub,Central Station,0.444
2024-07-10,23,Wednesday,July,9,Bus,B103,University Campus,Financial District,0.18
2024-07-11,0,Thursday,July,0,Train,T51,University Campus,Central Station,0.0
2024-07-11,1,Thursday,July,10,Bus,B105,Central Station,Financial District,0.2
2024-07-11,2,Thursday,July,284,Metro,M2,University Campus,Tech Park,0.355
2024-07-11,3,Thursday,July,4,Bus,B106,Financial District,Museum Plaza,0.08
2024-07-11,4,Thursday,July,355,Metro,M3,Airport Hub,Financial District,0.444
2024-07-11,5,Thursday,July,275,Metro,M2,Central Station,Museum Plaza,0.344
2024-07-11,6,Thursday,July,886,Metro,M3,Tech Park,Financial District,1.0
2024-07-11,7,Thursday,July,500,Metro,M2,Airport Hub,Museum Plaza,0.625
2024-07-11,8,Thursday,July,43,Bus,B105,Tech Park,Central Station,0.86
2024-07-11,9,Thursday,July,128,Tram,R13,Museum Plaza,Airport Hub,0.853
2024-07-11,10,Thursday,July,31,Bus,B105,University Campus,Central Station,0.62
2024-07-11,11,Thursday,July,397,Metro,M3,Tech Park,Museum Plaza,0.496
2024-07-11,12,Thursday,July,78,Tram,R12,Tech Park,Financial District,0.52
2024-07-11,13,Thursday,July,41,Bus,B106,Central Station,Financial District,0.82
2024-07-11,14,Thursday,July,23,Bus,B102,Suburban Terminal,Airport Hub,0.46
2024-07-11,15,Thursday,July,25,Bus,B101,Museum Plaza,Airport Hub,0.5
2024-07-11,16,Thursday,July,59,Bus,B102,Museum Plaza,Financial District,1.0
2024-07-11,17,Thursday,July,534,Metro,M3,University Campus,Museum Plaza,0.668
2024-07-11,18,Thursday,July,56,Bus,B102,Airport Hub,Financial District,1.0
2024-07-11,19,Thursday,July,51,Bus,B104,Financial District,Museum Plaza,1.0
2024-07-11,20,Thursday,July,178,Train,T52,Museum Plaza,Central Station,0.396
2024-07-11,21,Thursday,July,367,Metro,M1,Museum Plaza,Tech Park,0.459
2024-07-11,22,Thursday,July,53,Tram,R11,Tech Park,Airport Hub,0.353
2024-07-11,23,Thursday,July,2,Bus,B103,Financial District,Central Station,0.04
2024-07-12,0,Friday,July,148,Metro,M2,Airport Hub,Central Station,0.185
2024-07-12,1,Friday,July,15,Bus,B101,University Campus,Museum Plaza,0.3
2024-07-12,2,Friday,July,75,Train,T51,University Campus,Financial District,0.167
2024-07-12,3,Friday,July,264,Metro,M1,Financial District,University Campus,0.33
2024-07-12,4,Friday,July,148,Metro,M2,Airport Hub,Financial District,0.185
2024-07-12,5,Friday,July,16,Bus,B105,Suburban Terminal,Airport Hub,0.32
2024-07-12,6,Friday,July,53,Bus,B102,Airport Hub,Tech Park,1.0
2024-07-12,7,Friday,July,36,Bus,B102,Museum Plaza,Airport Hub,0.72
2024-07-12,8,Friday,July,465,Metro,M1,Financial District,Tech Park,0.581
2024-07-12,9,Friday,July,486,Train,T52,Financial District,Central Station,1.0
2024-07-12,10,Friday,July,40,Bus,B101,Airport Hub,Tech Park,0.8
2024-07-12,11,Friday,July,36,Bus,B105,Financial District,Museum Plaza,0.72
2024-07-12,12,Friday,July,44,Bus,B106,Financial District,University Campus,0.88
2024-07-12,13,Friday,July,35,Bus,B106,Airport Hub,University Campus,0.7
2024-07-12,14,Friday,July,676,Metro,M2,Museum Plaza,Airport Hub,0.845
2024-07-12,15,Friday,July,321,Train,T51,Suburban Terminal,University Campus,0.713
2024-07-12,16,Friday,July,53,Bus,B101,University Campus,Tech Park,1.0
2024-07-12,17,Friday,July,631,Metro,M1,Museum Plaza,Financial District,0.789
