Date,Time_Hour,Week_Day,Month,Passengers,Transport_Type,Route_Line,Origin_Start_Location,Destination_End_Location,Occupancy_Rate
2025-04-24,20,Thursday,April,16,Bus,100,Leopoldplatz,Alexanderplatz,0.32
2024-06-23,17,Sunday,June,309,Metro,U7,Friedrichstraße,Airport BER,0.515
2024-03-24,21,Sunday,March,118,Metro,U8,Zoologischer Garten,Kottbusser Tor,0.197
2024-09-04,8,Wednesday,September,155,Tram,M5,Airport BER,Ostkreuz,0.861
2024-10-02,15,Wednesday,October,350,Metro,U7,Warschauer Straße,Potsdamer Platz,0.583
2025-11-29,14,Saturday,November,48,Tram,M1,Alexanderplatz,Potsdamer Platz,0.267
2024-04-29,10,Monday,April,626,Train,S41,Hackescher Markt,Südkreuz,0.626
2023-12-22,16,Friday,December,553,Metro,U1,Zoologischer Garten,Berlin Hauptbahnhof,0.922
2025-07-21,21,Monday,July,338,Metro,U8,Südkreuz,Alexanderplatz,0.563
2025-02-19,6,Wednesday,February,46,Bus,100,Potsdamer Platz,Warschauer Straße,0.92
2024-09-02,10,Monday,September,983,Train,S7,Zoologischer Garten,Airport BER,0.983
2025-10-16,6,Thursday,October,53,Bus,X9,Zoologischer Garten,Warschauer Straße,0.883
2024-03-15,5,Friday,March,36,Bus,X9,Leopoldplatz,Ostkreuz,0.6
2025-03-19,16,Wednesday,March,585,Metro,U8,Potsdamer Platz,Berlin Hauptbahnhof,0.975
2024-01-31,5,Wednesday,January,81,Tram,M5,Hackescher Markt,Airport BER,0.45
2025-04-14,23,Monday,April,109,Tram,M1,Alexanderplatz,Friedrichstraße,0.606
2025-08-14,8,Thursday,August,47,Bus,100,Hackescher Markt,Friedrichstraße,0.94
2024-01-18,10,Thursday,January,349,Metro,U2,Berlin Hauptbahnhof,Alexanderplatz,0.582
2025-10-21,17,Tuesday,October,539,Metro,U1,Friedrichstraße,Potsdamer Platz,0.898
2024-12-09,20,Monday,December,30,Bus,X9,Alexanderplatz,Berlin Hauptbahnhof,0.5
2024-05-27,10,Monday,May,601,Train,S41,Potsdamer Platz,Alexanderplatz,0.601
2025-01-28,13,Tuesday,January,85,Tram,M1,Zoologischer Garten,Warschauer Straße,0.472
2024-05-13,14,Monday,May,36,Bus,X9,Leopoldplatz,Berlin Hauptbahnhof,0.6
2025-05-11,16,Sunday,May,38,Bus,X9,Ostkreuz,Berlin Hauptbahnhof,0.633
2024-08-22,17,Thursday,August,1000,Train,S5,Hackescher Markt,Alexanderplatz,1.0
2025-08-25,18,Monday,August,43,Bus,100,Berlin Hauptbahnhof,Leopoldplatz,0.86
2025-06-21,15,Saturday,June,248,Metro,U1,Friedrichstraße,Leopoldplatz,0.413
2024-12-15,5,Sunday,December,207,Metro,U2,Berlin Hauptbahnhof,Potsdamer Platz,0.345
2025-05-16,18,Friday,May,508,Metro,U7,Friedrichstraße,Berlin Hauptbahnhof,0.847
2025-01-13,20,Monday,January,350,Metro,U7,Friedrichstraße,Zoologischer Garten,0.583
2025-09-26,9,Friday,September,156,Tram,M1,Warschauer Straße,Hackescher Markt,0.867
2024-02-20,5,Tuesday,February,41,Bus,M29,Alexanderplatz,Warschauer Straße,0.512
2025-11-19,17,Wednesday,November,543,Metro,U8,Leopoldplatz,Ostkreuz,0.905
2024-11-12,17,Tuesday,November,146,Tram,M1,Warschauer Straße,Zoologischer Garten,0.811
2024-02-19,18,Monday,February,600,Metro,U7,Zoologischer Garten,Potsdamer Platz,1.0
2024-11-14,18,Thursday,November,55,Bus,X9,Südkreuz,Hackescher Markt,0.917
2024-10-20,16,Sunday,October,509,Train,S5,Berlin Hauptbahnhof,Ostkreuz,0.509
2025-12-03,22,Wednesday,December,319,Metro,U2,Alexanderplatz,Leopoldplatz,0.532
2024-05-25,22,Saturday,May,188,Metro,U8,Südkreuz,Friedrichstraße,0.313
2025-02-09,14,Sunday,February,16,Bus,M29,Berlin Hauptbahnhof,Alexanderplatz,0.2
2025-11-29,15,Saturday,November,53,Tram,M5,Berlin Hauptbahnhof,Hackescher Markt,0.294
2024-04-14,21,Sunday,April,14,Bus,X9,Südkreuz,Ostkreuz,0.233
2025-05-05,17,Monday,May,528,Metro,U1,Kottbusser Tor,Ostkreuz,0.88
2025-03-27,13,Thursday,March,331,Metro,U2,Airport BER,Berlin Hauptbahnhof,0.552
2025-01-06,21,Monday,January,21,Bus,100,Südkreuz,Alexanderplatz,0.42
2025-07-02,18,Wednesday,July,180,Tram,M1,Südkreuz,Friedrichstraße,1.0
2025-03-14,5,Friday,March,98,Tram,M5,Hackescher Markt,Kottbusser Tor,0.544
2025-11-23,18,Sunday,November,411,Metro,U2,Potsdamer Platz,Ostkreuz,0.685
2024-05-30,20,Thursday,May,29,Bus,100,Südkreuz,Warschauer Straße,0.58
2025-10-20,16,Monday,October,493,Metro,U1,Alexanderplatz,Ostkreuz,0.822
2024-09-18,9,Wednesday,September,1000,Train,S7,Hackescher Markt,Zoologischer Garten,1.0
2025-10-05,14,Sunday,October,255,Metro,U8,Hackescher Markt,Alexanderplatz,0.425
2025-08-14,20,Thursday,August,341,Metro,U2,Südkreuz,Kottbusser Tor,0.568
2024-06-06,21,Thursday,June,545,Metro,U2,Alexanderplatz,Warschauer Straße,0.908
2025-05-30,14,Friday,May,291,Metro,U7,Südkreuz,Zoologischer Garten,0.485
2025-05-23,5,Friday,May,25,Bus,100,Kottbusser Tor,Südkreuz,0.5
2024-07-13,13,Saturday,July,17,Bus,X9,Potsdamer Platz,Südkreuz,0.283
2025-01-11,20,Saturday,January,510,Train,S7,Berlin Hauptbahnhof,Airport BER,0.51
2025-07-20,8,Sunday,July,261,Metro,U7,Potsdamer Platz,Zoologischer Garten,0.435
2025-03-08,18,Saturday,March,666,Train,S7,Potsdamer Platz,Alexanderplatz,0.666
2025-02-13,22,Thursday,February,55,Bus,M29,Südkreuz,Ostkreuz,0.688
2024-11-01,6,Friday,November,154,Tram,M1,Zoologischer Garten,Südkreuz,0.856
2025-03-08,22,Saturday,March,266,Metro,U1,Kottbusser Tor,Südkreuz,0.443
2025-04-16,10,Wednesday,April,318,Metro,U7,Alexanderplatz,Leopoldplatz,0.53
2025-08-17,10,Sunday,August,229,Metro,U7,Airport BER,Berlin Hauptbahnhof,0.382
2024-07-07,8,Sunday,July,407,Metro,U1,Friedrichstraße,Kottbusser Tor,0.678
2025-09-06,6,Saturday,September,87,Tram,M1,Berlin Hauptbahnhof,Hackescher Markt,0.483
2025-05-18,6,Sunday,May,17,Bus,100,Berlin Hauptbahnhof,Friedrichstraße,0.34
2024-07-11,5,Thursday,July,287,Metro,U1,Alexanderplatz,Leopoldplatz,0.478
2025-02-23,10,Sunday,February,308,Train,S41,Kottbusser Tor,Südkreuz,0.308
2025-03-07,15,Friday,March,301,Metro,U2,Kottbusser Tor,Hackescher Markt,0.502
2025-05-01,21,Thursday,May,287,Metro,U7,Kottbusser Tor,Berlin Hauptbahnhof,0.478
2024-04-30,15,Tuesday,April,294,Metro,U8,Berlin Hauptbahnhof,Friedrichstraße,0.49
2025-07-18,16,Friday,July,589,Metro,U7,Friedrichstraße,Airport BER,0.982
2025-08-17,20,Sunday,August,213,Metro,U8,Berlin Hauptbahnhof,Potsdamer Platz,0.355
2024-03-15,23,Friday,March,416,Metro,U2,Ostkreuz,Friedrichstraße,0.693
2025-11-30,21,Sunday,November,24,Bus,M29,Leopoldplatz,Friedrichstraße,0.3
2025-10-04,16,Saturday,October,547,Train,S41,Berlin Hauptbahnhof,Friedrichstraße,0.547
2024-10-09,14,Wednesday,October,44,Bus,M29,Alexanderplatz,Airport BER,0.55
2025-02-17,10,Monday,February,607,Train,S5,Zoologischer Garten,Potsdamer Platz,0.607
2025-11-06,17,Thursday,November,170,Tram,M5,Leopoldplatz,Zoologischer Garten,0.944
2024-08-04,15,Sunday,August,263,Metro,U8,Zoologischer Garten,Alexanderplatz,0.438
2024-02-06,6,Tuesday,February,555,Metro,U2,Hackescher Markt,Zoologischer Garten,0.925
2025-05-24,19,Saturday,May,88,Tram,M5,Leopoldplatz,Zoologischer Garten,0.489
2023-12-10,6,Sunday,December,52,Bus,M29,Südkreuz,Potsdamer Platz,0.65
2024-03-25,21,Monday,March,519,Train,S41,Berlin Hauptbahnhof,Hackescher Markt,0.519
2025-11-25,20,Tuesday,November,550,Metro,U1,Berlin Hauptbahnhof,Zoologischer Garten,0.917
2024-02-04,22,Sunday,February,185,Metro,U1,Airport BER,Berlin Hauptbahnhof,0.308
2025-04-25,18,Friday,April,73,Bus,M29,Berlin Hauptbahnhof,Zoologischer Garten,0.912
2024-08-16,20,Friday,August,523,Train,S41,Berlin Hauptbahnhof,Hackescher Markt,0.523
2024-01-26,21,Friday,January,366,Metro,U1,Hackescher Markt,Kottbusser Tor,0.61
2024-11-16,17,Saturday,November,620,Train,S7,Berlin Hauptbahnhof,Ostkreuz,0.62
2025-04-01,9,Tuesday,April,600,Metro,U2,Leopoldplatz,Ostkreuz,1.0
2025-10-18,10,Saturday,October,458,Train,S7,Zoologischer Garten,Friedrichstraße,0.458
2025-01-04,20,Saturday,January,12,Bus,X9,Kottbusser Tor,Warschauer Straße,0.2
2024-03-04,20,Monday,March,249,Metro,U2,Airport BER,Südkreuz,0.415
2023-12-26,23,Tuesday,December,56,Bus,M29,Warschauer Straße,Berlin Hauptbahnhof,0.7
2024-10-12,14,Saturday,October,46,Tram,M5,Alexanderplatz,Kottbusser Tor,0.256
2025-01-27,9,Monday,January,155,Tram,M5,Zoologischer Garten,Alexanderplatz,0.861
2025-07-31,8,Thursday,July,942,Train,S5,Alexanderplatz,Berlin Hauptbahnhof,0.942
2024-09-10,10,Tuesday,September,94,Tram,M1,Südkreuz,Airport BER,0.522
2025-01-15,17,Wednesday,January,559,Metro,U8,Potsdamer Platz,Airport BER,0.932
2024-06-29,17,Saturday,June,21,Bus,100,Südkreuz,Alexanderplatz,0.42
2025-10-13,10,Monday,October,93,Tram,M5,Hackescher Markt,Warschauer Straße,0.517
2025-01-17,17,Friday,January,487,Metro,U8,Ostkreuz,Friedrichstraße,0.812
2025-09-14,16,Sunday,September,347,Train,S7,Alexanderplatz,Warschauer Straße,0.347
2024-09-11,22,Wednesday,September,308,Metro,U1,Airport BER,Warschauer Straße,0.513
2024-07-09,10,Tuesday,July,369,Metro,U7,Potsdamer Platz,Hackescher Markt,0.615
2025-08-23,14,Saturday,August,327,Metro,U2,Leopoldplatz,Airport BER,0.545
2025-11-18,21,Tuesday,November,360,Metro,U8,Südkreuz,Berlin Hauptbahnhof,0.6
2025-07-20,12,Sunday,July,61,Tram,M5,Potsdamer Platz,Airport BER,0.339
2024-12-30,14,Monday,December,591,Train,S5,Alexanderplatz,Kottbusser Tor,0.591
2024-09-15,18,Sunday,September,83,Tram,M1,Hackescher Markt,Südkreuz,0.461
2025-06-29,10,Sunday,June,33,Bus,M29,Berlin Hauptbahnhof,Friedrichstraße,0.412
2024-12-09,12,Monday,December,26,Bus,100,Friedrichstraße,Leopoldplatz,0.52
2024-07-30,20,Tuesday,July,40,Bus,M29,Berlin Hauptbahnhof,Alexanderplatz,0.5
2025-01-07,11,Tuesday,January,512,Train,S5,Berlin Hauptbahnhof,Kottbusser Tor,0.512
2024-05-10,6,Friday,May,1000,Train,S5,Ostkreuz,Zoologischer Garten,1.0
2025-05-11,5,Sunday,May,20,Bus,100,Warschauer Straße,Friedrichstraße,0.4
2024-08-25,21,Sunday,August,12,Bus,100,Alexanderplatz,Leopoldplatz,0.24
2024-05-03,20,Friday,May,44,Bus,M29,Leopoldplatz,Potsdamer Platz,0.55
2025-04-19,9,Saturday,April,538,Train,S7,Warschauer Straße,Friedrichstraße,0.538
2025-02-20,11,Thursday,February,34,Bus,X9,Ostkreuz,Kottbusser Tor,0.567
2024-08-10,18,Saturday,August,565,Train,S41,Alexanderplatz,Ostkreuz,0.565
2025-03-14,9,Friday,March,1000,Train,S5,Südkreuz,Hackescher Markt,1.0
2024-08-04,9,Sunday,August,241,Metro,U1,Friedrichstraße,Kottbusser Tor,0.402
2024-05-26,16,Sunday,May,488,Train,S5,Südkreuz,Airport BER,0.488
2025-02-28,20,Friday,February,550,Train,S41,Potsdamer Platz,Zoologischer Garten,0.55
2025-01-13,17,Monday,January,153,Tram,M5,Leopoldplatz,Berlin Hauptbahnhof,0.85
2024-01-14,18,Sunday,January,565,Train,S7,Kottbusser Tor,Zoologischer Garten,0.565
2025-11-26,9,Wednesday,November,561,Metro,U2,Leopoldplatz,Airport BER,0.935
2025-01-13,12,Monday,January,124,Tram,M5,Alexanderplatz,Potsdamer Platz,0.689
2025-07-13,8,Sunday,July,264,Metro,U1,Kottbusser Tor,Potsdamer Platz,0.44
2025-06-07,19,Saturday,June,512,Train,S41,Potsdamer Platz,Südkreuz,0.512
2025-12-02,8,Tuesday,December,954,Train,S7,Zoologischer Garten,Berlin Hauptbahnhof,0.954
2024-07-12,20,Friday,July,107,Tram,M5,Zoologischer Garten,Potsdamer Platz,0.594
2024-08-02,13,Friday,August,84,Tram,M5,Ostkreuz,Zoologischer Garten,0.467
2024-07-13,15,Saturday,July,240,Metro,U1,Leopoldplatz,Kottbusser Tor,0.4
2024-06-23,12,Sunday,June,148,Metro,U2,Potsdamer Platz,Zoologischer Garten,0.247
2024-02-09,22,Friday,February,96,Tram,M5,Kottbusser Tor,Zoologischer Garten,0.533
2025-09-08,18,Monday,September,180,Tram,M5,Leopoldplatz,Hackescher Markt,1.0
2025-06-14,6,Saturday,June,329,Metro,U7,Alexanderplatz,Potsdamer Platz,0.548
2024-11-01,16,Friday,November,859,Train,S5,Ostkreuz,Potsdamer Platz,0.859
2024-05-07,11,Tuesday,May,395,Metro,U8,Kottbusser Tor,Leopoldplatz,0.658
2024-09-02,7,Monday,September,1000,Train,S7,Airport BER,Südkreuz,1.0
2025-11-27,9,Thursday,November,1000,Train,S7,Airport BER,Südkreuz,1.0
2025-05-07,6,Wednesday,May,861,Train,S41,Airport BER,Ostkreuz,0.861
2025-04-14,18,Monday,April,540,Metro,U7,Südkreuz,Kottbusser Tor,0.9
2024-04-04,13,Thursday,April,129,Tram,M5,Warschauer Straße,Leopoldplatz,0.717
2024-10-02,21,Wednesday,October,119,Tram,M5,Potsdamer Platz,Ostkreuz,0.661
2025-11-22,12,Saturday,November,311,Train,S7,Airport BER,Ostkreuz,0.311
2025-08-25,13,Monday,August,94,Tram,M1,Hackescher Markt,Alexanderplatz,0.522
2024-12-18,23,Wednesday,December,262,Metro,U7,Friedrichstraße,Ostkreuz,0.437
2025-04-16,19,Wednesday,April,794,Train,S41,Warschauer Straße,Airport BER,0.794
2025-09-23,5,Tuesday,September,734,Train,S41,Warschauer Straße,Südkreuz,0.734
2025-06-22,10,Sunday,June,9,Bus,100,Airport BER,Friedrichstraße,0.18
2024-05-01,12,Wednesday,May,366,Metro,U1,Alexanderplatz,Warschauer Straße,0.61
2025-10-02,17,Thursday,October,817,Train,S41,Airport BER,Ostkreuz,0.817
2025-10-25,10,Saturday,October,14,Bus,100,Kottbusser Tor,Alexanderplatz,0.28
2025-10-19,8,Sunday,October,838,Train,S5,Friedrichstraße,Ostkreuz,0.838
2024-11-10,9,Sunday,November,30,Bus,M29,Hackescher Markt,Zoologischer Garten,0.375
2025-04-22,5,Tuesday,April,394,Metro,U2,Potsdamer Platz,Friedrichstraße,0.657
2025-03-19,5,Wednesday,March,42,Bus,M29,Berlin Hauptbahnhof,Potsdamer Platz,0.525
2025-07-27,21,Sunday,July,410,Train,S5,Hackescher Markt,Berlin Hauptbahnhof,0.41
2025-10-18,23,Saturday,October,21,Bus,100,Friedrichstraße,Potsdamer Platz,0.42
2024-02-21,9,Wednesday,February,564,Metro,U2,Südkreuz,Hackescher Markt,0.94
2024-10-19,8,Saturday,October,201,Metro,U7,Hackescher Markt,Berlin Hauptbahnhof,0.335
2025-02-08,20,Saturday,February,408,Train,S7,Leopoldplatz,Berlin Hauptbahnhof,0.408
2024-03-16,9,Saturday,March,572,Train,S5,Ostkreuz,Friedrichstraße,0.572
2024-07-08,23,Monday,July,471,Train,S7,Ostkreuz,Leopoldplatz,0.471
2024-01-28,11,Sunday,January,320,Train,S7,Potsdamer Platz,Friedrichstraße,0.32
2024-05-18,8,Saturday,May,119,Tram,M1,Hackescher Markt,Warschauer Straße,0.661
2024-02-11,10,Sunday,February,331,Train,S41,Ostkreuz,Leopoldplatz,0.331
2024-08-05,20,Monday,August,222,Metro,U1,Südkreuz,Kottbusser Tor,0.37
2024-01-13,21,Saturday,January,25,Bus,M29,Hackescher Markt,Alexanderplatz,0.312
2025-05-20,13,Tuesday,May,536,Train,S5,Südkreuz,Warschauer Straße,0.536
2025-03-12,8,Wednesday,March,600,Metro,U7,Berlin Hauptbahnhof,Zoologischer Garten,1.0
2025-03-01,12,Saturday,March,488,Train,S5,Hackescher Markt,Friedrichstraße,0.488
2025-02-24,12,Monday,February,337,Metro,U8,Berlin Hauptbahnhof,Warschauer Straße,0.562
2024-12-13,18,Friday,December,41,Bus,100,Südkreuz,Warschauer Straße,0.82
2025-03-26,15,Wednesday,March,549,Train,S5,Zoologischer Garten,Friedrichstraße,0.549
2025-04-03,7,Thursday,April,820,Train,S41,Zoologischer Garten,Leopoldplatz,0.82
2024-04-01,7,Monday,April,55,Bus,X9,Hackescher Markt,Berlin Hauptbahnhof,0.917
2024-03-13,20,Wednesday,March,25,Bus,100,Ostkreuz,Potsdamer Platz,0.5
2023-12-14,15,Thursday,December,133,Tram,M5,Südkreuz,Friedrichstraße,0.739
2024-04-15,6,Monday,April,1000,Train,S5,Warschauer Straße,Alexanderplatz,1.0
2024-02-14,14,Wednesday,February,31,Bus,X9,Airport BER,Potsdamer Platz,0.517
2024-11-05,14,Tuesday,November,32,Bus,X9,Südkreuz,Airport BER,0.533
2025-02-18,22,Tuesday,February,39,Bus,X9,Ostkreuz,Leopoldplatz,0.65
2025-07-22,22,Tuesday,July,49,Bus,M29,Warschauer Straße,Leopoldplatz,0.612
2025-09-15,10,Monday,September,113,Tram,M5,Südkreuz,Zoologischer Garten,0.628
2025-10-21,12,Tuesday,October,292,Metro,U7,Zoologischer Garten,Warschauer Straße,0.487
2024-11-22,19,Friday,November,874,Train,S7,Potsdamer Platz,Warschauer Straße,0.874
2024-11-30,11,Saturday,November,289,Train,S7,Alexanderplatz,Potsdamer Platz,0.289
2025-03-20,21,Thursday,March,72,Tram,M5,Airport BER,Potsdamer Platz,0.4
2024-05-20,18,Monday,May,986,Train,S5,Kottbusser Tor,Warschauer Straße,0.986
2025-07-22,13,Tuesday,July,328,Metro,U7,Leopoldplatz,Kottbusser Tor,0.547
2024-02-04,21,Sunday,February,63,Tram,M5,Zoologischer Garten,Warschauer Straße,0.35
2025-11-04,14,Tuesday,November,32,Bus,100,Potsdamer Platz,Kottbusser Tor,0.64
2024-03-28,21,Thursday,March,335,Metro,U2,Potsdamer Platz,Ostkreuz,0.558
2024-03-21,23,Thursday,March,31,Bus,100,Kottbusser Tor,Friedrichstraße,0.62
2024-02-15,15,Thursday,February,238,Metro,U2,Potsdamer Platz,Leopoldplatz,0.397
2025-02-15,21,Saturday,February,167,Metro,U7,Leopoldplatz,Potsdamer Platz,0.278
2024-03-06,19,Wednesday,March,527,Metro,U1,Friedrichstraße,Ostkreuz,0.878
2024-09-10,13,Tuesday,September,389,Train,S7,Ostkreuz,Leopoldplatz,0.389
2024-07-24,12,Wednesday,July,52,Bus,M29,Ostkreuz,Südkreuz,0.65
2025-08-03,9,Sunday,August,25,Bus,X9,Hackescher Markt,Kottbusser Tor,0.417
2024-11-24,10,Sunday,November,96,Tram,M1,Zoologischer Garten,Hackescher Markt,0.533
2025-01-05,11,Sunday,January,336,Metro,U2,Alexanderplatz,Friedrichstraße,0.56
2025-07-02,21,Wednesday,July,433,Train,S5,Warschauer Straße,Alexanderplatz,0.433
2024-09-14,15,Saturday,September,220,Metro,U8,Kottbusser Tor,Warschauer Straße,0.367
2025-07-23,13,Wednesday,July,25,Bus,100,Hackescher Markt,Warschauer Straße,0.5
2025-04-19,23,Saturday,April,117,Metro,U7,Hackescher Markt,Kottbusser Tor,0.195
2025-07-03,22,Thursday,July,329,Metro,U2,Potsdamer Platz,Ostkreuz,0.548
2024-12-28,15,Saturday,December,97,Tram,M5,Warschauer Straße,Berlin Hauptbahnhof,0.539
2024-11-27,5,Wednesday,November,35,Bus,X9,Hackescher Markt,Leopoldplatz,0.583
2024-03-10,12,Sunday,March,43,Tram,M1,Berlin Hauptbahnhof,Airport BER,0.239
2025-07-27,22,Sunday,July,430,Train,S7,Südkreuz,Hackescher Markt,0.43
2025-03-01,8,Saturday,March,251,Metro,U1,Ostkreuz,Leopoldplatz,0.418
2024-06-06,18,Thursday,June,57,Bus,M29,Warschauer Straße,Ostkreuz,0.712
2023-12-27,12,Wednesday,December,41,Bus,M29,Alexanderplatz,Potsdamer Platz,0.512
2025-05-01,8,Thursday,May,482,Metro,U1,Leopoldplatz,Airport BER,0.803
2024-11-28,21,Thursday,November,380,Train,S41,Zoologischer Garten,Potsdamer Platz,0.38
2025-10-30,12,Thursday,October,565,Train,S7,Friedrichstraße,Berlin Hauptbahnhof,0.565
2025-06-14,14,Saturday,June,43,Tram,M1,Alexanderplatz,Airport BER,0.239
2024-02-18,14,Sunday,February,26,Bus,M29,Alexanderplatz,Südkreuz,0.325
2024-03-26,15,Tuesday,March,499,Train,S7,Ostkreuz,Airport BER,0.499
2024-06-02,11,Sunday,June,215,Metro,U8,Potsdamer Platz,Friedrichstraße,0.358
2025-03-26,16,Wednesday,March,46,Bus,100,Berlin Hauptbahnhof,Alexanderplatz,0.92
2024-08-14,20,Wednesday,August,258,Metro,U7,Warschauer Straße,Kottbusser Tor,0.43
2024-09-22,7,Sunday,September,364,Metro,U7,Kottbusser Tor,Warschauer Straße,0.607
2025-06-29,20,Sunday,June,21,Bus,100,Airport BER,Alexanderplatz,0.42
2025-06-10,8,Tuesday,June,561,Metro,U7,Zoologischer Garten,Friedrichstraße,0.935
2024-12-10,23,Tuesday,December,238,Metro,U8,Zoologischer Garten,Airport BER,0.397
2024-02-05,13,Monday,February,588,Train,S41,Leopoldplatz,Südkreuz,0.588
2024-05-12,21,Sunday,May,177,Metro,U7,Ostkreuz,Zoologischer Garten,0.295
2025-01-22,7,Wednesday,January,1000,Train,S5,Kottbusser Tor,Ostkreuz,1.0
2024-02-08,10,Thursday,February,32,Bus,X9,Leopoldplatz,Berlin Hauptbahnhof,0.533
2024-03-30,10,Saturday,March,331,Train,S41,Ostkreuz,Leopoldplatz,0.331
2024-05-07,8,Tuesday,May,854,Train,S41,Hackescher Markt,Zoologischer Garten,0.854
2024-12-11,10,Wednesday,December,382,Metro,U8,Zoologischer Garten,Berlin Hauptbahnhof,0.637
2024-09-10,14,Tuesday,September,515,Train,S7,Leopoldplatz,Ostkreuz,0.515
2025-09-24,15,Wednesday,September,55,Bus,M29,Warschauer Straße,Südkreuz,0.688
2025-02-28,16,Friday,February,600,Metro,U7,Warschauer Straße,Alexanderplatz,1.0
2025-07-11,14,Friday,July,29,Bus,100,Alexanderplatz,Zoologischer Garten,0.58
2024-07-20,7,Saturday,July,101,Tram,M1,Kottbusser Tor,Berlin Hauptbahnhof,0.561
2024-08-17,19,Saturday,August,665,Train,S5,Friedrichstraße,Kottbusser Tor,0.665
2024-03-29,9,Friday,March,500,Metro,U2,Zoologischer Garten,Warschauer Straße,0.833
2024-06-29,16,Saturday,June,32,Bus,X9,Südkreuz,Potsdamer Platz,0.533
2023-12-09,16,Saturday,December,121,Tram,M5,Leopoldplatz,Airport BER,0.672
2024-04-08,10,Monday,April,384,Metro,U2,Alexanderplatz,Kottbusser Tor,0.64
2025-03-24,13,Monday,March,631,Train,S7,Leopoldplatz,Südkreuz,0.631
2024-01-11,16,Thursday,January,176,Tram,M5,Ostkreuz,Alexanderplatz,0.978
2024-07-04,13,Thursday,July,387,Train,S7,Friedrichstraße,Leopoldplatz,0.387
2024-10-07,16,Monday,October,39,Bus,100,Potsdamer Platz,Kottbusser Tor,0.78
2025-09-18,22,Thursday,September,55,Bus,M29,Berlin Hauptbahnhof,Ostkreuz,0.688
2025-08-15,19,Friday,August,171,Tram,M5,Friedrichstraße,Airport BER,0.95
2025-05-14,5,Wednesday,May,306,Metro,U1,Leopoldplatz,Airport BER,0.51
2025-07-28,21,Monday,July,300,Metro,U2,Airport BER,Potsdamer Platz,0.5
2025-06-03,20,Tuesday,June,278,Metro,U7,Zoologischer Garten,Alexanderplatz,0.463
2025-09-05,10,Friday,September,160,Metro,U8,Alexanderplatz,Potsdamer Platz,0.267
2024-03-04,5,Monday,March,219,Metro,U7,Leopoldplatz,Airport BER,0.365
2025-08-28,15,Thursday,August,53,Bus,M29,Potsdamer Platz,Südkreuz,0.662
2024-06-06,11,Thursday,June,94,Tram,M5,Alexanderplatz,Ostkreuz,0.522
2025-04-27,10,Sunday,April,489,Train,S7,Leopoldplatz,Berlin Hauptbahnhof,0.489
2024-03-07,22,Thursday,March,78,Tram,M1,Airport BER,Zoologischer Garten,0.433
2025-11-30,11,Sunday,November,24,Bus,M29,Potsdamer Platz,Zoologischer Garten,0.3
2025-05-27,15,Tuesday,May,92,Tram,M5,Berlin Hauptbahnhof,Alexanderplatz,0.511
2024-02-06,11,Tuesday,February,432,Metro,U7,Alexanderplatz,Südkreuz,0.72
2024-11-20,12,Wednesday,November,402,Metro,U1,Leopoldplatz,Warschauer Straße,0.67
2024-07-13,6,Saturday,July,248,Metro,U2,Alexanderplatz,Friedrichstraße,0.413
2024-03-19,21,Tuesday,March,349,Metro,U8,Alexanderplatz,Airport BER,0.582
2025-05-15,23,Thursday,May,500,Train,S41,Potsdamer Platz,Ostkreuz,0.5
2024-01-18,20,Thursday,January,54,Bus,M29,Leopoldplatz,Warschauer Straße,0.675
2024-10-30,21,Wednesday,October,384,Train,S5,Leopoldplatz,Warschauer Straße,0.384
2025-11-09,14,Sunday,November,50,Metro,U8,Kottbusser Tor,Berlin Hauptbahnhof,0.083
2024-09-16,8,Monday,September,546,Metro,U2,Leopoldplatz,Friedrichstraße,0.91
2024-05-28,13,Tuesday,May,88,Tram,M5,Airport BER,Friedrichstraße,0.489
