Date,Time_Hour,Temperature_C,Weather_Condition,Season,Humidity_Percent,Wind_Speed_kmh,Precipitation_mm,Pressure_hPa,Visibility_km
2023-09-26,9,0.6,Light Rain,Autumn,64,14.9,1.5,1021.14,12.2
2023-09-26,10,2.9,Cloudy,Autumn,94,15.6,0.5,991.6,5.2
2023-09-26,11,0.4,Light Rain,Autumn,96,5.0,3.4,1006.33,6.8
2023-09-26,12,1.1,Fog,Autumn,70,11.1,0.4,1014.32,1.3
2023-09-26,13,-0.5,Freezing Rain,Autumn,100,22.9,11.0,1010.03,1.0
2023-09-26,14,-0.4,Snowy,Autumn,92,22.9,0.0,1014.42,2.3
2023-09-26,15,-5.6,Freezing Rain,Autumn,93,16.4,0.0,1014.45,10.6
2023-09-26,16,0.1,Cloudy,Autumn,66,12.8,0.4,1007.87,9.0
2023-09-26,17,-6.0,Freezing Rain,Autumn,80,7.4,0.3,1006.84,5.0
2023-09-26,18,-8.4,Snowy,Autumn,97,26.9,0.0,1036.16,5.8
2023-09-26,19,-5.2,Snowy,Autumn,94,15.5,0.2,1020.85,7.6
2023-09-26,20,-1.5,Snowy,Autumn,72,21.1,1.9,1006.8,8.9
2023-09-26,21,-1.9,Snowy,Autumn,91,19.7,0.7,1016.81,10.7
2023-09-26,22,-5.1,Freezing Rain,Autumn,94,18.8,0.0,1025.51,9.9
2023-09-26,23,-2.2,Freezing Rain,Autumn,75,12.0,5.4,1005.32,7.0
2023-09-27,0,-1.0,Freezing Rain,Autumn,80,12.8,6.8,1019.39,13.1
2023-09-27,1,-0.9,Freezing Rain,Autumn,80,2.1,3.3,1016.52,11.8
2023-09-27,2,4.7,Fog,Autumn,57,25.8,0.2,1021.98,3.2
2023-09-27,3,5.1,Light Rain,Autumn,70,20.4,3.9,1001.0,7.3
2023-09-27,4,6.7,Cloudy,Autumn,55,18.3,0.0,1018.97,12.2
2023-09-27,5,5.1,Cloudy,Autumn,75,13.6,0.0,987.59,21.3
2023-09-27,6,7.7,Light Rain,Autumn,85,20.2,7.1,1020.28,3.0
2023-09-27,7,5.2,Fog,Autumn,72,24.5,0.4,1023.86,0.1
2023-09-27,8,5.5,Light Rain,Autumn,70,11.3,9.2,1027.52,8.5
2023-09-27,9,4.2,Light Rain,Autumn,70,19.6,1.8,1037.97,2.5
2023-09-27,10,-1.0,Snowy,Autumn,100,6.1,2.7,1016.19,9.6
2023-09-27,11,3.0,Cloudy,Autumn,69,27.4,0.0,1012.58,11.0
2023-09-27,12,4.2,Cloudy,Autumn,53,19.3,0.2,1015.99,5.8
2023-09-27,13,-2.3,Freezing Rain,Autumn,72,11.7,3.4,1023.74,4.6
2023-09-27,14,-0.1,Freezing Rain,Autumn,71,12.0,4.2,1002.66,9.6
2023-09-27,15,-2.7,Snowy,Autumn,66,24.2,0.0,1006.91,13.0
2023-09-27,16,-5.6,Snowy,Autumn,76,18.3,1.7,987.69,1.6
2023-09-27,17,-5.3,Snowy,Autumn,83,15.9,0.8,991.47,7.1
2023-09-27,18,-2.2,Snowy,Autumn,84,16.8,0.0,1010.15,11.2
2023-09-27,19,-6.9,Snowy,Autumn,100,12.4,1.5,1020.82,13.6
2023-09-27,20,-5.2,Snowy,Autumn,94,3.2,2.7,1022.17,13.5
2023-09-27,21,-1.1,Freezing Rain,Autumn,70,3.7,1.3,1014.65,6.0
2023-09-27,22,-2.8,Snowy,Autumn,100,7.6,0.0,1040.53,1.0
2023-09-27,23,-2.8,Freezing Rain,Autumn,92,28.9,0.0,1010.18,5.1
2023-09-28,0,-0.2,Snowy,Autumn,83,11.2,0.0,1016.52,8.6
2023-09-28,1,1.9,Cloudy,Autumn,80,12.1,0.2,1004.3,14.0
2023-09-28,2,-1.0,Freezing Rain,Autumn,65,9.4,8.0,1011.88,3.3
2023-09-28,3,4.0,Light Rain,Autumn,70,33.7,1.8,996.44,15.3
2023-09-28,4,1.6,Fog,Autumn,75,6.4,0.7,1016.17,1.5
2023-09-28,5,4.2,Light Rain,Autumn,57,8.2,5.2,1018.39,9.1
2023-09-28,6,12.0,Partly Cloudy,Autumn,76,16.7,0.0,1015.06,19.7
2023-09-28,7,3.8,Light Rain,Autumn,66,13.5,4.9,1018.7,7.2
2023-09-28,8,4.5,Light Rain,Autumn,87,15.4,3.2,1002.4,6.5
2023-09-28,9,5.4,Light Rain,Autumn,78,15.9,0.0,1008.37,12.6
2023-09-28,10,2.9,Fog,Autumn,63,12.0,0.0,1014.9,2.9
2023-09-28,11,0.7,Cloudy,Autumn,98,18.5,0.0,1028.72,13.3
2023-09-28,12,3.4,Light Rain,Autumn,84,4.5,8.3,1017.67,8.4
2023-09-28,13,-0.6,Freezing Rain,Autumn,90,10.8,8.5,1017.16,3.0
2023-09-28,14,0.1,Light Rain,Autumn,72,8.8,1.2,1016.36,12.3
2023-09-28,15,-5.2,Snowy,Autumn,83,11.6,0.0,1014.79,7.7
2023-09-28,16,-6.5,Freezing Rain,Autumn,91,15.9,11.9,1004.47,1.0
2023-09-28,17,-4.6,Snowy,Autumn,86,3.8,1.5,1007.72,13.4
2023-09-28,18,-7.3,Snowy,Autumn,93,0.0,1.4,1026.74,3.1
2023-09-28,19,-4.3,Snowy,Autumn,54,16.2,2.4,1014.74,10.3
2023-09-28,20,-4.6,Freezing Rain,Autumn,93,16.9,0.9,1021.03,10.6
2023-09-28,21,-4.4,Freezing Rain,Autumn,76,22.0,4.4,1001.88,6.1
2023-09-28,22,1.8,Cloudy,Autumn,82,18.4,0.0,995.4,17.5
2023-09-28,23,-1.8,Snowy,Autumn,93,8.5,0.0,997.68,10.0
2023-09-29,0,0.3,Light Rain,Autumn,73,8.3,5.0,1038.76,6.9
2023-09-29,1,-0.9,Snowy,Autumn,80,11.0,1.8,1023.07,9.2
2023-09-29,2,1.0,Fog,Autumn,91,13.8,0.2,997.39,2.3
2023-09-29,3,3.8,Light Rain,Autumn,71,17.4,4.6,1021.23,15.8
2023-09-29,4,1.9,Light Rain,Autumn,79,21.3,3.4,1026.37,9.4
2023-09-29,5,3.5,Light Rain,Autumn,82,27.3,1.8,1004.56,6.7
2023-09-29,6,7.2,Cloudy,Autumn,77,7.5,0.1,1019.18,18.5
2023-09-29,7,7.7,Light Rain,Autumn,61,21.8,4.7,1026.89,6.7
2023-09-29,8,1.2,Fog,Autumn,69,9.0,0.0,1019.41,2.0
2023-09-29,9,5.2,Cloudy,Autumn,60,19.9,0.1,1010.22,16.6
2023-09-29,10,0.7,Light Rain,Autumn,85,15.5,3.8,1008.75,8.1
2023-09-29,11,3.5,Light Rain,Autumn,64,15.7,6.1,1006.08,9.0
2023-09-29,12,1.1,Light Rain,Autumn,58,35.4,0.0,1019.86,9.3
2023-09-29,13,-4.5,Snowy,Autumn,92,21.4,3.2,1020.25,11.2
2023-09-29,14,-4.5,Freezing Rain,Autumn,87,13.9,9.9,1016.56,1.0
2023-09-29,15,-1.5,Freezing Rain,Autumn,93,22.7,3.2,1013.73,4.3
2023-09-29,16,-3.1,Snowy,Autumn,76,16.0,0.0,1026.95,7.8
2023-09-29,17,-3.5,Snowy,Autumn,100,11.5,1.6,1021.13,13.8
2023-09-29,18,-5.9,Freezing Rain,Autumn,82,24.3,0.0,996.83,6.7
2023-09-29,19,-5.4,Snowy,Autumn,92,11.9,1.4,1013.31,4.4
2023-09-29,20,-6.2,Freezing Rain,Autumn,83,15.5,0.0,1015.47,9.2
2023-09-29,21,-5.6,Snowy,Autumn,98,24.2,1.0,1022.88,11.2
2023-09-29,22,-2.2,Freezing Rain,Autumn,92,19.9,2.2,1021.81,21.4
2023-09-29,23,-2.4,Snowy,Autumn,84,13.8,1.4,1009.39,15.2
2023-09-30,0,0.4,Light Rain,Autumn,93,10.1,0.6,1004.85,8.7
2023-09-30,1,1.8,Fog,Autumn,94,12.7,0.0,1011.07,3.1
2023-09-30,2,4.2,Light Rain,Autumn,84,10.4,6.0,1008.53,13.2
2023-09-30,3,5.1,Cloudy,Autumn,74,13.9,0.0,1017.97,21.2
2023-09-30,4,8.8,Cloudy,Autumn,65,14.0,1.2,1009.16,26.0
2023-09-30,5,-1.1,Freezing Rain,Autumn,70,14.9,7.8,1022.99,10.8
2023-09-30,6,4.7,Light Rain,Autumn,66,7.2,6.7,1014.89,2.7
2023-09-30,7,3.7,Light Rain,Autumn,62,21.1,6.1,1015.26,11.3
2023-09-30,8,0.5,Cloudy,Autumn,88,24.8,0.1,1007.38,8.9
2023-09-30,9,3.0,Cloudy,Autumn,82,0.0,0.1,1001.5,11.2
2023-09-30,10,3.7,Light Rain,Autumn,64,23.2,2.6,1018.28,13.2
2023-09-30,11,0.3,Fog,Autumn,85,21.4,0.0,1032.95,7.6
2023-09-30,12,-2.9,Freezing Rain,Autumn,68,14.7,1.5,1024.16,7.8
2023-09-30,13,-0.5,Freezing Rain,Autumn,81,0.0,3.4,996.63,2.1
2023-09-30,14,3.3,Fog,Autumn,68,12.4,0.1,1002.53,2.7
2023-09-30,15,-4.8,Freezing Rain,Autumn,89,11.9,4.2,1022.28,11.3
2023-09-30,16,-3.1,Freezing Rain,Autumn,76,16.6,4.7,1021.58,1.0
2023-09-30,17,-7.9,Freezing Rain,Autumn,98,8.7,0.0,1024.56,6.1
2023-09-30,18,-4.3,Snowy,Autumn,100,7.4,4.8,1003.1,7.1
2023-09-30,19,-2.7,Snowy,Autumn,96,9.7,1.5,1015.33,9.3
2023-09-30,20,-5.3,Freezing Rain,Autumn,82,26.0,0.7,1019.88,8.8
2023-09-30,21,-4.3,Freezing Rain,Autumn,96,16.6,0.0,1006.9,5.0
2023-09-30,22,-2.4,Snowy,Autumn,88,9.5,2.1,1025.54,3.5
2023-09-30,23,1.5,Light Rain,Autumn,80,13.2,4.3,1010.77,7.8
2023-10-01,0,-0.2,Freezing Rain,Autumn,92,26.9,0.0,1016.67,9.9
2023-10-01,1,1.1,Light Rain,Autumn,73,20.7,0.0,1021.55,6.5
2023-10-01,2,1.9,Cloudy,Autumn,83,13.7,0.3,1018.51,13.7
2023-10-01,3,1.3,Cloudy,Autumn,61,0.0,0.0,1006.14,14.1
2023-10-01,4,4.6,Cloudy,Autumn,71,30.7,0.0,1029.17,17.8
2023-10-01,5,3.0,Light Rain,Autumn,91,20.7,0.0,1028.8,10.7
2023-10-01,6,6.8,Fog,Autumn,56,9.6,0.5,1015.51,0.1
2023-10-01,7,7.4,Fog,Autumn,61,10.1,0.1,1017.92,2.5
2023-10-01,8,1.7,Light Rain,Autumn,88,15.0,0.0,1002.04,5.8
2023-10-01,9,1.9,Fog,Autumn,73,24.2,0.3,1011.89,3.5
2023-10-01,10,5.2,Cloudy,Autumn,77,15.7,0.0,1009.99,15.5
2023-10-01,11,0.9,Cloudy,Autumn,72,15.3,0.0,1011.99,16.1
2023-10-01,12,-0.0,Cloudy,Autumn,86,17.9,0.1,1017.42,22.5
2023-10-01,13,-0.9,Snowy,Autumn,97,1.9,0.0,1001.02,11.4
2023-10-01,14,-2.3,Snowy,Autumn,85,4.1,0.0,1015.47,5.5
2023-10-01,15,-2.3,Snowy,Autumn,77,23.1,1.6,1016.06,5.9
2023-10-01,16,-6.6,Freezing Rain,Autumn,78,13.1,0.0,1034.11,6.2
2023-10-01,17,-5.9,Freezing Rain,Autumn,85,26.5,7.0,987.54,13.6
2023-10-01,18,-4.7,Snowy,Autumn,74,24.1,3.0,1024.8,1.5
2023-10-01,19,-7.1,Freezing Rain,Autumn,88,8.1,0.3,1021.11,6.3
2023-10-01,20,-5.4,Freezing Rain,Autumn,91,23.9,4.9,1010.37,2.4
2023-10-01,21,-4.8,Snowy,Autumn,89,19.4,3.4,1008.17,1.0
2023-10-01,22,-1.5,Snowy,Autumn,82,2.9,0.0,1014.18,7.8
2023-10-01,23,2.3,Light Rain,Autumn,71,8.0,3.8,1002.78,4.3
2023-10-02,0,-3.4,Snowy,Autumn,76,7.9,2.5,1014.41,10.6
2023-10-02,1,1.2,Fog,Autumn,63,13.0,0.7,1007.08,2.1
2023-10-02,2,2.9,Cloudy,Autumn,89,6.5,0.7,1013.73,17.3
2023-10-02,3,0.5,Light Rain,Autumn,61,26.5,9.5,1006.45,10.2
2023-10-02,4,4.5,Fog,Autumn,60,16.7,0.3,1004.5,3.8
2023-10-02,5,1.7,Cloudy,Autumn,82,15.1,0.7,1009.52,10.6
2023-10-02,6,5.6,Light Rain,Autumn,73,21.4,0.0,1003.25,6.1
2023-10-02,7,2.3,Fog,Autumn,75,4.9,0.0,1009.49,0.8
2023-10-02,8,3.4,Light Rain,Autumn,68,6.9,0.0,1002.52,10.7
2023-10-02,9,3.1,Fog,Autumn,70,29.2,0.0,997.93,3.5
2023-10-02,10,2.1,Light Rain,Autumn,70,13.1,2.0,1019.61,5.2
2023-10-02,11,0.2,Cloudy,Autumn,83,10.1,0.3,1023.81,13.6
2023-10-02,12,-1.1,Freezing Rain,Autumn,63,30.9,10.9,1026.54,7.6
2023-10-02,13,0.7,Cloudy,Autumn,74,14.5,0.0,1020.43,22.1
2023-10-02,14,-1.2,Freezing Rain,Autumn,90,9.7,4.8,1020.34,11.7
2023-10-02,15,-5.4,Snowy,Autumn,92,15.9,0.6,1009.99,7.9
2023-10-02,16,-5.8,Snowy,Autumn,73,22.8,1.3,1001.25,7.7
2023-10-02,17,-5.4,Freezing Rain,Autumn,86,31.6,6.5,1010.27,10.3
2023-10-02,18,-7.7,Snowy,Autumn,100,7.1,0.0,1022.75,7.9
2023-10-02,19,-2.6,Snowy,Autumn,84,31.8,0.0,1017.47,11.1
2023-10-02,20,-6.6,Snowy,Autumn,96,20.4,0.1,1015.65,9.3
2023-10-02,21,-4.0,Freezing Rain,Autumn,97,16.5,4.7,997.34,7.4
2023-10-02,22,-5.3,Freezing Rain,Autumn,88,22.6,1.7,1012.61,18.2
2023-10-02,23,1.3,Light Rain,Autumn,69,22.7,5.6,1021.52,5.3
2023-10-03,0,1.4,Cloudy,Autumn,64,9.6,0.0,1014.87,6.8
2023-10-03,1,0.6,Fog,Autumn,93,9.1,0.0,1010.27,2.2
2023-10-03,2,0.7,Light Rain,Autumn,83,15.9,7.4,1023.91,6.5
2023-10-03,3,5.4,Light Rain,Autumn,93,8.1,0.0,1020.03,8.8
2023-10-03,4,6.4,Fog,Autumn,66,21.7,0.0,999.61,0.1
2023-10-03,5,5.4,Light Rain,Autumn,85,13.0,0.0,997.51,2.1
2023-10-03,6,6.6,Fog,Autumn,73,8.6,0.1,1005.56,2.3
2023-10-03,7,1.6,Light Rain,Autumn,97,11.8,2.1,1014.14,11.9
2023-10-03,8,2.0,Fog,Autumn,82,16.6,0.0,1018.45,3.9
2023-10-03,9,4.5,Fog,Autumn,74,18.5,0.6,1017.84,0.1
2023-10-03,10,0.8,Fog,Autumn,78,9.4,0.0,1024.5,0.1
2023-10-03,11,3.4,Fog,Autumn,67,15.1,0.0,1021.23,2.8
2023-10-03,12,0.7,Light Rain,Autumn,73,0.0,4.0,1012.87,11.6
2023-10-03,13,-1.3,Freezing Rain,Autumn,88,22.6,6.0,1010.33,3.6
2023-10-03,14,-1.4,Freezing Rain,Autumn,75,13.4,6.3,1008.68,6.1
2023-10-03,15,-1.2,Snowy,Autumn,89,9.8,2.1,1024.75,12.2
2023-10-03,16,-4.5,Snowy,Autumn,77,24.3,3.5,1014.15,10.7
2023-10-03,17,-5.1,Snowy,Autumn,86,17.0,0.6,1024.37,9.8
2023-10-03,18,-3.6,Snowy,Autumn,98,12.7,3.5,1028.54,7.0
2023-10-03,19,-6.5,Freezing Rain,Autumn,99,27.2,3.5,1007.51,9.1
2023-10-03,20,-4.8,Freezing Rain,Autumn,89,17.8,0.0,1018.51,7.0
2023-10-03,21,-0.7,Snowy,Autumn,100,16.8,3.7,993.27,13.8
2023-10-03,22,-3.5,Snowy,Autumn,85,21.2,1.1,994.51,4.7
2023-10-03,23,-2.7,Snowy,Autumn,74,22.9,0.0,1025.02,6.6
2023-10-04,0,3.6,Fog,Autumn,79,14.9,0.0,1015.71,0.1
2023-10-04,1,2.4,Light Rain,Autumn,83,16.7,0.0,1031.69,3.2
2023-10-04,2,3.3,Cloudy,Autumn,74,15.9,0.1,1003.0,13.3
2023-10-04,3,1.6,Light Rain,Autumn,93,12.4,7.1,1008.05,7.7
2023-10-04,4,3.7,Fog,Autumn,82,14.1,0.1,1010.25,0.2
2023-10-04,5,8.4,Fog,Autumn,58,16.1,0.5,1030.41,2.6
2023-10-04,6,4.5,Fog,Autumn,63,9.1,0.4,1016.49,2.9
2023-10-04,7,4.3,Fog,Autumn,77,12.7,0.8,1034.47,0.3
2023-10-04,8,2.1,Light Rain,Autumn,76,13.8,0.0,1016.55,6.3
2023-10-04,9,4.0,Cloudy,Autumn,56,18.2,0.0,1011.44,12.1
2023-10-04,10,6.3,Light Rain,Autumn,57,12.7,0.0,1025.8,10.7
2023-10-04,11,-0.8,Snowy,Autumn,100,0.0,3.3,1010.3,10.0
2023-10-04,12,3.6,Cloudy,Autumn,75,13.1,0.5,1009.81,21.5
2023-10-04,13,3.2,Cloudy,Autumn,83,15.3,0.0,1007.05,15.8
2023-10-04,14,-0.2,Snowy,Autumn,96,19.7,1.7,1023.65,1.2
2023-10-04,15,-7.6,Freezing Rain,Autumn,87,25.5,0.0,1012.5,10.5
2023-10-04,16,-7.5,Freezing Rain,Autumn,96,5.0,4.2,1010.05,8.3
2023-10-04,17,-7.1,Freezing Rain,Autumn,84,29.7,0.0,1003.9,7.9
2023-10-04,18,-6.1,Snowy,Autumn,100,25.7,0.4,1007.45,7.5
2023-10-04,19,-4.5,Freezing Rain,Autumn,100,25.7,0.0,1009.96,9.8
2023-10-04,20,-5.8,Freezing Rain,Autumn,93,10.7,7.2,1013.21,4.6
2023-10-04,21,-4.0,Snowy,Autumn,78,21.8,3.4,1012.86,1.9
2023-10-04,22,0.6,Light Rain,Autumn,57,16.2,0.0,1005.12,11.1
2023-10-04,23,-2.4,Freezing Rain,Autumn,100,16.7,1.4,1007.21,5.3
2023-10-05,0,-1.1,Freezing Rain,Autumn,70,7.5,6.5,1013.06,7.8
2023-10-05,1,-0.0,Light Rain,Autumn,81,14.3,0.0,999.67,9.1
2023-10-05,2,2.0,Fog,Autumn,82,20.0,0.4,1014.71,0.1
2023-10-05,3,4.2,Fog,Autumn,65,9.3,0.4,1031.7,5.5
2023-10-05,4,4.8,Cloudy,Autumn,54,16.4,0.0,1023.6,17.7
2023-10-05,5,3.3,Fog,Autumn,68,13.5,1.0,1008.81,0.1
2023-10-05,6,5.8,Light Rain,Autumn,81,16.1,3.6,1018.42,14.2
2023-10-05,7,2.4,Cloudy,Autumn,65,18.8,0.0,1020.18,15.2
2023-10-05,8,4.3,Fog,Autumn,67,11.3,0.0,1016.8,0.1
2023-10-05,9,3.5,Cloudy,Autumn,66,14.5,0.0,1022.6,13.7
2023-10-05,10,0.8,Cloudy,Autumn,56,7.0,0.4,1011.2,11.6
2023-10-05,11,1.0,Light Rain,Autumn,79,6.6,5.5,1016.26,7.1
2023-10-05,12,0.2,Light Rain,Autumn,82,27.2,4.7,1008.08,9.9
2023-10-05,13,-4.0,Snowy,Autumn,77,11.7,1.9,1001.82,13.7
2023-10-05,14,-2.1,Snowy,Autumn,85,30.0,0.5,1024.87,12.0
2023-10-05,15,-2.3,Snowy,Autumn,84,9.8,2.9,1028.0,9.4
2023-10-05,16,-4.0,Freezing Rain,Autumn,100,16.1,2.9,1015.57,6.9
2023-10-05,17,-3.8,Snowy,Autumn,97,13.4,0.0,1014.81,14.8
2023-10-05,18,-2.9,Freezing Rain,Autumn,72,6.3,0.6,1025.78,8.8
2023-10-05,19,-7.1,Freezing Rain,Autumn,84,26.6,0.0,1006.86,6.3
2023-10-05,20,-3.8,Freezing Rain,Autumn,93,31.1,4.1,1006.22,7.9
2023-10-05,21,-4.1,Snowy,Autumn,95,10.7,0.0,1017.52,8.5
2023-10-05,22,0.7,Fog,Autumn,54,12.8,0.7,1035.81,2.2
2023-10-05,23,-1.8,Snowy,Autumn,67,22.1,1.5,1010.75,8.0
2023-10-06,0,0.3,Fog,Autumn,91,18.8,0.0,1021.2,5.5
2023-10-06,1,2.3,Cloudy,Autumn,69,15.4,0.0,1007.83,16.6
2023-10-06,2,2.3,Cloudy,Autumn,81,0.0,0.3,1025.53,18.4
2023-10-06,3,3.1,Cloudy,Autumn,67,0.0,0.4,1015.5,19.1
2023-10-06,4,2.5,Fog,Autumn,67,31.9,0.0,1022.11,2.7
2023-10-06,5,3.9,Cloudy,Autumn,50,24.2,0.3,1004.48,13.1
2023-10-06,6,8.1,Fog,Autumn,62,18.1,0.2,996.84,1.2
2023-10-06,7,3.4,Light Rain,Autumn,81,22.4,0.9,1002.56,12.0
2023-10-06,8,1.3,Cloudy,Autumn,85,27.0,0.2,1017.95,14.8
2023-10-06,9,1.8,Light Rain,Autumn,72,20.5,8.0,1002.2,12.7
2023-10-06,10,4.9,Cloudy,Autumn,73,16.0,0.0,1026.73,10.7
2023-10-06,11,1.3,Cloudy,Autumn,70,17.7,0.2,1015.2,18.0
2023-10-06,12,-1.7,Snowy,Autumn,72,18.4,1.2,1011.09,7.2
2023-10-06,13,-0.6,Snowy,Autumn,75,12.8,0.0,1005.56,12.2
2023-10-06,14,-2.1,Freezing Rain,Autumn,89,19.9,0.0,1009.63,10.0
2023-10-06,15,-0.9,Snowy,Autumn,80,10.9,2.1,1006.17,3.7
2023-10-06,16,-3.1,Snowy,Autumn,79,14.1,1.9,998.61,4.4
2023-10-06,17,-3.2,Snowy,Autumn,79,18.6,0.3,1024.2,9.0
2023-10-06,18,-1.6,Snowy,Autumn,69,12.3,2.0,990.72,4.4
2023-10-06,19,-5.6,Freezing Rain,Autumn,85,13.2,0.0,1010.28,13.6
2023-10-06,20,-6.9,Freezing Rain,Autumn,93,18.3,10.0,1048.0,14.9
2023-10-06,21,-4.9,Freezing Rain,Autumn,100,0.9,9.0,1007.13,2.6
2023-10-06,22,-0.0,Light Rain,Autumn,77,18.8,0.0,1017.86,5.9
2023-10-06,23,2.1,Fog,Autumn,69,4.3,0.4,1005.69,1.9
2023-10-07,0,5.1,Cloudy,Autumn,74,12.9,0.1,1007.88,23.5
2023-10-07,1,1.8,Light Rain,Autumn,70,13.8,0.0,1017.1,3.4
2023-10-07,2,4.8,Light Rain,Autumn,72,15.2,2.6,1027.66,7.3
2023-10-07,3,3.6,Fog,Autumn,72,17.8,0.0,1012.41,0.1
2023-10-07,4,1.9,Light Rain,Autumn,81,4.5,0.0,1013.56,10.1
2023-10-07,5,4.0,Cloudy,Autumn,77,13.5,0.0,1013.82,21.8
2023-10-07,6,4.0,Cloudy,Autumn,80,9.0,0.0,1002.04,15.1
2023-10-07,7,3.8,Fog,Autumn,88,25.2,0.9,1008.05,3.1
2023-10-07,8,1.5,Cloudy,Autumn,65,14.6,0.0,1013.83,18.8
2023-10-07,9,-0.9,Freezing Rain,Autumn,82,0.5,6.9,1025.21,10.2
2023-10-07,10,3.5,Light Rain,Autumn,82,9.7,0.0,1009.01,4.8
2023-10-07,11,2.3,Cloudy,Autumn,67,13.0,0.0,1014.03,19.9
2023-10-07,12,4.3,Cloudy,Autumn,78,21.8,0.3,1000.46,16.9
2023-10-07,13,-1.1,Freezing Rain,Autumn,85,9.1,0.3,1038.72,6.6
2023-10-07,14,-5.7,Snowy,Autumn,86,2.3,0.0,996.61,11.6
2023-10-07,15,-3.0,Freezing Rain,Autumn,93,14.7,2.5,1020.79,5.4
2023-10-07,16,-4.3,Freezing Rain,Autumn,81,12.8,0.3,1001.04,10.8
2023-10-07,17,-6.1,Freezing Rain,Autumn,100,15.7,2.7,1010.56,9.3
2023-10-07,18,-5.3,Snowy,Autumn,86,0.0,1.2,1033.54,4.1
2023-10-07,19,-6.0,Snowy,Autumn,100,8.7,1.1,1016.55,11.0
2023-10-07,20,-5.2,Freezing Rain,Autumn,96,8.7,0.1,1017.14,11.1
2023-10-07,21,-3.4,Freezing Rain,Autumn,84,15.6,10.3,1018.79,7.7
2023-10-07,22,-0.8,Freezing Rain,Autumn,87,26.9,0.0,995.66,11.3
2023-10-07,23,-3.1,Snowy,Autumn,80,29.7,0.0,1002.62,11.6
2023-10-08,0,-2.3,Snowy,Autumn,76,21.4,2.1,1006.55,9.4
2023-10-08,1,0.6,Cloudy,Autumn,65,13.7,0.6,1000.48,12.3
2023-10-08,2,-0.7,Snowy,Autumn,71,9.0,0.9,1013.4,4.6
2023-10-08,3,-3.5,Snowy,Autumn,93,23.5,0.0,1009.34,10.3
2023-10-08,4,5.2,Light Rain,Autumn,64,20.6,5.3,1008.17,9.3
2023-10-08,5,4.3,Fog,Autumn,65,9.1,0.0,1005.07,4.9
2023-10-08,6,8.2,Fog,Autumn,55,18.5,0.1,1002.83,2.0
2023-10-08,7,4.9,Fog,Autumn,70,22.7,0.2,1024.66,1.4
2023-10-08,8,6.4,Light Rain,Autumn,59,19.0,7.2,1033.71,6.7
2023-10-08,9,-0.4,Snowy,Autumn,73,21.8,1.6,1008.79,4.8
2023-10-08,10,6.9,Light Rain,Autumn,71,5.4,2.6,1012.65,3.6
2023-10-08,11,0.7,Fog,Autumn,57,7.7,0.3,1030.64,2.4
2023-10-08,12,1.2,Light Rain,Autumn,76,11.4,3.2,1018.61,13.8
2023-10-08,13,-1.3,Freezing Rain,Autumn,90,4.9,1.7,1025.9,5.0
2023-10-08,14,-2.3,Freezing Rain,Autumn,93,19.6,0.7,1003.53,9.4
2023-10-08,15,-4.4,Snowy,Autumn,100,11.7,0.0,1019.92,1.9
2023-10-08,16,-5.1,Snowy,Autumn,80,29.0,0.7,1022.38,8.8
2023-10-08,17,-7.5,Snowy,Autumn,85,14.0,1.0,1022.96,6.0
2023-10-08,18,-3.4,Freezing Rain,Autumn,90,20.8,0.0,1011.75,12.8
2023-10-08,19,-3.7,Snowy,Autumn,89,8.2,0.7,1004.96,7.0
2023-10-08,20,-0.8,Freezing Rain,Autumn,94,23.6,5.1,1019.92,1.8
2023-10-08,21,-0.3,Snowy,Autumn,82,13.8,0.0,1018.83,1.0
2023-10-08,22,-0.8,Freezing Rain,Autumn,90,0.9,10.3,1029.19,10.7
2023-10-08,23,1.5,Cloudy,Autumn,72,20.7,0.2,1019.59,26.4
2023-10-09,0,4.6,Cloudy,Autumn,71,21.2,0.5,1025.44,14.1
2023-10-09,1,0.3,Fog,Autumn,85,3.1,0.0,1027.4,0.6
2023-10-09,2,2.7,Light Rain,Autumn,99,12.7,0.0,1004.5,4.0
2023-10-09,3,4.5,Fog,Autumn,63,14.2,0.0,1016.07,5.0
2023-10-09,4,3.1,Cloudy,Autumn,90,16.4,0.0,994.71,10.3
2023-10-09,5,4.5,Cloudy,Autumn,87,18.2,0.0,1013.2,10.9
2023-10-09,6,7.4,Fog,Autumn,44,0.0,0.1,1022.16,3.7
2023-10-09,7,4.1,Light Rain,Autumn,70,11.0,8.0,1006.52,4.4
2023-10-09,8,4.2,Light Rain,Autumn,82,20.1,1.6,1008.5,7.5
2023-10-09,9,3.1,Cloudy,Autumn,63,16.8,0.2,990.66,17.3
2023-10-09,10,2.3,Light Rain,Autumn,95,11.4,0.9,1007.92,9.2
2023-10-09,11,1.7,Cloudy,Autumn,70,21.4,0.0,1013.06,16.0
2023-10-09,12,3.0,Light Rain,Autumn,52,26.5,0.7,1006.03,10.8
2023-10-09,13,-3.2,Snowy,Autumn,96,24.0,3.3,1036.42,3.3
2023-10-09,14,-0.2,Snowy,Autumn,77,11.0,1.8,1022.11,8.5
2023-10-09,15,-3.7,Freezing Rain,Autumn,91,27.5,5.0,1025.44,8.8
2023-10-09,16,-3.0,Freezing Rain,Autumn,82,4.2,6.1,1015.78,5.0
2023-10-09,17,-3.0,Freezing Rain,Autumn,85,10.3,5.6,1024.79,1.0
